,creater_link,name,num_backed,num_created,num_followed
1944,https://www.kisskissbankbank.com/en/users/ivan-georgiev,Ivan.Georgiev,6.0,1.0,0.0
1945,https://www.kisskissbankbank.com/en/users/murmure-de-la-source,Murmure de la source,1.0,1.0,0.0
1946,https://www.kisskissbankbank.com/en/users/gwena-carre,gwena.carre,3.0,1.0,0.0
1947,https://www.kisskissbankbank.com/en/users/antoine-karacostas,Antoine Karacostas,3.0,2.0,0.0
1948,https://www.kisskissbankbank.com/en/users/celinebaril,CélineBARIL,4.0,1.0,0.0
1949,https://www.kisskissbankbank.com/en/users/antipodes,Antipodes,1.0,1.0,0.0
1950,https://www.kisskissbankbank.com/en/users/bougepas,Bougepas,3.0,1.0,0.0
1951,https://www.kisskissbankbank.com/en/users/marialetizia-piantoni,marialetizia.piantoni,4.0,1.0,0.0
1952,https://www.kisskissbankbank.com/en/users/y--6,Y?,0.0,1.0,0.0
1953,https://www.kisskissbankbank.com/en/users/facteur-celeste,Facteur Céleste,1.0,1.0,0.0
1954,https://www.kisskissbankbank.com/en/users/ambreperez,AmbrePerez,2.0,1.0,0.0
1955,https://www.kisskissbankbank.com/en/users/21-29-7,21.29.7,1.0,1.0,0.0
1956,https://www.kisskissbankbank.com/en/users/jmj--4,JMJ,0.0,1.0,0.0
1957,https://www.kisskissbankbank.com/en/users/ckm--2,CKM,1.0,1.0,0.0
1958,https://www.kisskissbankbank.com/en/users/ryan38,Ryan38,1.0,1.0,0.0
1959,https://www.kisskissbankbank.com/en/users/chandellefrancois-gmail-com,chandellefrancois@gmail.com,12.0,1.0,0.0
1960,https://www.kisskissbankbank.com/en/users/thomas-fossaert,thomas.fossaert,0.0,2.0,0.0
1961,https://www.kisskissbankbank.com/en/users/compagnie-arenthan, COMPAGNIE ARENTHAN,1.0,1.0,0.0
1962,https://www.kisskissbankbank.com/en/users/prunelle--6,Prunelle,0.0,1.0,0.0
1963,https://www.kisskissbankbank.com/en/users/emy-taliana,Emy Taliana,6.0,1.0,0.0
1964,https://www.kisskissbankbank.com/en/users/one6two,ONE6TWO,0.0,1.0,0.0
1965,https://www.kisskissbankbank.com/en/users/benoit-gillet,Benoit Gillet,0.0,1.0,0.0
1966,https://www.kisskissbankbank.com/en/users/gregory-libessart,Grégory Libessart,1.0,1.0,0.0
1967,https://www.kisskissbankbank.com/en/users/akr--2,AKR,2.0,1.0,0.0
1968,https://www.kisskissbankbank.com/en/users/gear-locker,Gear Locker,2.0,2.0,0.0
1969,https://www.kisskissbankbank.com/en/users/audrey-lopes,Audrey Lopes,2.0,1.0,0.0
1970,https://www.kisskissbankbank.com/en/users/nagisa--2,Nagisa,1.0,1.0,0.0
1971,https://www.kisskissbankbank.com/en/users/kbb--2,KBB,2.0,1.0,0.0
1972,https://www.kisskissbankbank.com/en/users/patrik-cottet-moine,Patrik COTTET MOINE,1.0,1.0,0.0
1973,https://www.kisskissbankbank.com/en/users/le-faune-editeur,Le Faune éditeur,0.0,1.0,0.0
1974,https://www.kisskissbankbank.com/en/users/duo-heiting-soucasse,Duo Heiting Soucasse,0.0,1.0,0.0
1975,https://www.kisskissbankbank.com/en/users/la-fievre,La Fièvre,1.0,2.0,0.0
1976,https://www.kisskissbankbank.com/en/users/ripitiki,RIPITIKI,1.0,1.0,0.0
1977,https://www.kisskissbankbank.com/en/users/back-in-town,Back in Town,0.0,1.0,0.0
1978,https://www.kisskissbankbank.com/en/users/beny--5,Beny,2.0,1.0,0.0
1979,https://www.kisskissbankbank.com/en/users/claireassali,ClaireAssali,1.0,1.0,4.0
1980,https://www.kisskissbankbank.com/en/users/low-alt,Low.Alt,2.0,1.0,0.0
1981,https://www.kisskissbankbank.com/en/users/jessie-lee,Jessie Lee,3.0,1.0,0.0
1982,https://www.kisskissbankbank.com/en/users/arpe--3,Arpe,0.0,1.0,0.0
1983,https://www.kisskissbankbank.com/en/users/luka--4,Luka ,0.0,1.0,0.0
1984,https://www.kisskissbankbank.com/en/users/celine-lenfant,Céline Lenfant,11.0,1.0,0.0
1985,https://www.kisskissbankbank.com/en/users/sarahvigote,SarahVigote,1.0,1.0,0.0
1986,https://www.kisskissbankbank.com/en/users/toonysgroove,Tony Paeleman,9.0,1.0,0.0
1987,https://www.kisskissbankbank.com/en/users/peter-vandewal,Heuvelsven,0.0,1.0,0.0
1988,https://www.kisskissbankbank.com/en/users/david-huin,David-Huin,0.0,1.0,0.0
1989,https://www.kisskissbankbank.com/en/users/engue-vic-sailing,enguevicsailing,1.0,1.0,0.0
1990,https://www.kisskissbankbank.com/en/users/adelie-martin-wagner,Pisciculture de Fontenelle,1.0,1.0,0.0
1991,https://www.kisskissbankbank.com/en/users/steven-monteau-4313f0b8-843f-4aed-a539-4bbca784d2cb,Le Volcan,1.0,1.0,0.0
1992,https://www.kisskissbankbank.com/en/users/valerie-lucas-399ca103-b417-455e-aa2f-a510af01e378,Valerie-LUCAS,0.0,1.0,0.0
1993,https://www.kisskissbankbank.com/en/users/jean-patrick-capdevielle,Jean-Patrick-Capdevielle,0.0,1.0,0.0
1994,https://www.kisskissbankbank.com/en/users/vincent-bidal,Vincent-Bidal,1.0,1.0,0.0
1995,https://www.kisskissbankbank.com/en/users/cecile-et-cath,cécile et cath,0.0,1.0,0.0
1996,https://www.kisskissbankbank.com/en/users/celine-gaille,Céline Gaille,5.0,1.0,0.0
1997,https://www.kisskissbankbank.com/en/users/l-ambassadeur-de-crowd-event,L'ambassadeur de Crowd Event,0.0,1.0,0.0
1998,https://www.kisskissbankbank.com/en/users/og-krunch,OG KRUNCH,1.0,1.0,0.0
1999,https://www.kisskissbankbank.com/en/users/camille-griner,Camille Griner,2.0,1.0,0.0
2000,https://www.kisskissbankbank.com/en/users/hirvi,Hirvi,0.0,1.0,0.0
2001,https://www.kisskissbankbank.com/en/users/ladtk,LADTK,3.0,5.0,0.0
2002,https://www.kisskissbankbank.com/en/users/coop-la-meute,Coop La Meute,1.0,1.0,0.0
2003,https://www.kisskissbankbank.com/en/users/ecole-montessori--2,Ecole montessori,0.0,1.0,0.0
2004,https://www.kisskissbankbank.com/en/users/association-le-bruit-de-l-eau,association le bruit de l'eau,1.0,1.0,0.0
2005,https://www.kisskissbankbank.com/en/users/arbre-de-mambre,Arbre de Mambré,1.0,1.0,0.0
2006,https://www.kisskissbankbank.com/en/users/bernard-boch,Bernard Boch,1.0,1.0,0.0
2007,https://www.kisskissbankbank.com/en/users/leonora49,Leonora49,1.0,2.0,0.0
2008,https://www.kisskissbankbank.com/en/users/s-d-s,S.D.S,1.0,1.0,0.0
2009,https://www.kisskissbankbank.com/en/users/pauline-collin,Pauline Collin,4.0,1.0,0.0
2010,https://www.kisskissbankbank.com/en/users/jazz-people,jazz&people,2.0,28.0,0.0
2011,https://www.kisskissbankbank.com/en/users/noemiel--5,NoémieL,1.0,1.0,0.0
2012,https://www.kisskissbankbank.com/en/users/wine-calling,Wine Calling,7.0,1.0,1.0
2013,https://www.kisskissbankbank.com/en/users/lse,lse,1.0,1.0,0.0
2014,https://www.kisskissbankbank.com/en/users/la-manufacturette,La Manufacturette,3.0,1.0,0.0
2015,https://www.kisskissbankbank.com/en/users/emt--3,EMT,5.0,1.0,0.0
2016,https://www.kisskissbankbank.com/en/users/oliviermorelartiste,OlivierMorelArtiste,3.0,1.0,0.0
2017,https://www.kisskissbankbank.com/en/users/sugar-bones,Sugar Bones,0.0,1.0,0.0
2018,https://www.kisskissbankbank.com/en/users/marie-hazard--2,Marie Hazard,2.0,1.0,0.0
2019,https://www.kisskissbankbank.com/en/users/little-africa,Little Africa,4.0,1.0,0.0
2020,https://www.kisskissbankbank.com/en/users/le-recho,Le RECHO,4.0,2.0,0.0
2021,https://www.kisskissbankbank.com/en/users/nicolas-delpart,nicolas.delpart,3.0,2.0,0.0
2022,https://www.kisskissbankbank.com/en/users/chic-je-bricole,"Chic, je bricole",2.0,1.0,0.0
2023,https://www.kisskissbankbank.com/en/users/lux--5,LUX,6.0,2.0,0.0
2024,https://www.kisskissbankbank.com/en/users/cynthiabrown,CynthiaBrown,0.0,1.0,0.0
2025,https://www.kisskissbankbank.com/en/users/ecole-de-cirque-de-bruxelles,Ecole de Cirque de Bruxelles,0.0,1.0,0.0
2026,https://www.kisskissbankbank.com/en/users/metrisak-m,Métrisak.M,0.0,1.0,0.0
2027,https://www.kisskissbankbank.com/en/users/fly-me-2-your-sport,Fly Me 2 Your Sport,3.0,1.0,0.0
2028,https://www.kisskissbankbank.com/en/users/lili-sohn,Lili Sohn,3.0,1.0,0.0
2029,https://www.kisskissbankbank.com/en/users/auberi-edler,Auberi Edler,3.0,1.0,0.0
2030,https://www.kisskissbankbank.com/en/users/marqua,marqua,1.0,1.0,0.0
2031,https://www.kisskissbankbank.com/en/users/knieja-wood,Knieja Wood ,2.0,1.0,0.0
2032,https://www.kisskissbankbank.com/en/users/therookies,TheRookies,0.0,1.0,0.0
2033,https://www.kisskissbankbank.com/en/users/notreplanete,notreplanete,1.0,2.0,0.0
2034,https://www.kisskissbankbank.com/en/users/samydratte,Samydratte,0.0,1.0,0.0
2035,https://www.kisskissbankbank.com/en/users/senglar,Senglar,0.0,1.0,16.0
2036,https://www.kisskissbankbank.com/en/users/laurent-granier-52,laurent.granier.52,4.0,2.0,0.0
2037,https://www.kisskissbankbank.com/en/users/jemoove,JeMoove,0.0,1.0,0.0
2038,https://www.kisskissbankbank.com/en/users/a-deux-pas-de-chez-nous-bio-drive,A deux pas de chez Nous - Bio drive,0.0,1.0,0.0
2039,https://www.kisskissbankbank.com/en/users/nelly-creatives,Nelly CREATIVES,4.0,2.0,1.0
2040,https://www.kisskissbankbank.com/en/users/maeva--11,Maëva,4.0,2.0,0.0
2041,https://www.kisskissbankbank.com/en/users/felichou-74,felichou 74,0.0,1.0,0.0
2042,https://www.kisskissbankbank.com/en/users/nirintsoa,Nirintsoa,1.0,1.0,0.0
2043,https://www.kisskissbankbank.com/en/users/bahar-adelachance,Bahar.Adelachance,3.0,1.0,0.0
2044,https://www.kisskissbankbank.com/en/users/casa-del-lupo-production,Casa del lupo production,0.0,1.0,0.0
2045,https://www.kisskissbankbank.com/en/users/peuples-d-himalaya,Peuples d'Himalaya,1.0,1.0,0.0
2046,https://www.kisskissbankbank.com/en/users/passage-a-l-acte--2,Passage à l'Acte,1.0,1.0,0.0
2047,https://www.kisskissbankbank.com/en/users/la-guinguette-du-parc,La Guinguette du parc,2.0,1.0,0.0
2048,https://www.kisskissbankbank.com/en/users/les-films-norfolk,Les Films Norfolk,0.0,1.0,0.0
2049,https://www.kisskissbankbank.com/en/users/aux-origines-du-monde,Aux Origines du Monde,1.0,2.0,0.0
2050,https://www.kisskissbankbank.com/en/users/cvan,CVan,0.0,1.0,0.0
2051,https://www.kisskissbankbank.com/en/users/kev-del89-gmail-com,kev.del89@gmail.com,3.0,1.0,1.0
2052,https://www.kisskissbankbank.com/en/users/mafe--5,MaFe,2.0,1.0,0.0
2053,https://www.kisskissbankbank.com/en/users/la-tchatche,La Tchatche,3.0,1.0,0.0
2054,https://www.kisskissbankbank.com/en/users/alphons-in-e,Alphons(in)e,3.0,1.0,0.0
2055,https://www.kisskissbankbank.com/en/users/trips-tips,Trips&Tips,4.0,1.0,0.0
2056,https://www.kisskissbankbank.com/en/users/les-amis-d-haiti,Les Amis d'Haïti,2.0,1.0,1.0
2057,https://www.kisskissbankbank.com/en/users/l-atelier-perche,L'Atelier Perché,0.0,3.0,0.0
2058,https://www.kisskissbankbank.com/en/users/aqwa--2,AQWA,2.0,1.0,0.0
2059,https://www.kisskissbankbank.com/en/users/collapse,Cøllapse,2.0,2.0,0.0
2060,https://www.kisskissbankbank.com/en/users/toulouzebre,ToulouZèbre,1.0,1.0,0.0
2061,https://www.kisskissbankbank.com/en/users/jlcompany,JLCompany,0.0,1.0,0.0
2062,https://www.kisskissbankbank.com/en/users/camille--30,Camille,2.0,1.0,0.0
2063,https://www.kisskissbankbank.com/en/users/marnostra,MarNostra,1.0,1.0,2.0
2064,https://www.kisskissbankbank.com/en/users/touzdec,Touzdec,0.0,1.0,0.0
2065,https://www.kisskissbankbank.com/en/users/josselincarre,josselincarre,34.0,2.0,5.0
2066,https://www.kisskissbankbank.com/en/users/le-quatre-heures,Le Quatre Heures,0.0,1.0,0.0
2067,https://www.kisskissbankbank.com/en/users/daria--4,Daria ,3.0,1.0,0.0
2068,https://www.kisskissbankbank.com/en/users/camille-rokicki,Camille-Rokiçki,4.0,2.0,0.0
2069,https://www.kisskissbankbank.com/en/users/wild-shelter,Wild Shelter,9.0,1.0,0.0
2070,https://www.kisskissbankbank.com/en/users/flore--9,Flore,1.0,1.0,0.0
2071,https://www.kisskissbankbank.com/en/users/res-ogm,Rés'OGM,1.0,1.0,0.0
2072,https://www.kisskissbankbank.com/en/users/jean-michaut,Jean Michaut,1.0,1.0,0.0
2073,https://www.kisskissbankbank.com/en/users/plurielles,Plurielles,2.0,1.0,0.0
2074,https://www.kisskissbankbank.com/en/users/phedre--4,Phèdre,0.0,1.0,0.0
2075,https://www.kisskissbankbank.com/en/users/7e-ciel,7e Ciel,2.0,1.0,0.0
2076,https://www.kisskissbankbank.com/en/users/la-team-nicolas-sylvain-jean-benoit,"La team Nicolas, Sylvain & Jean Benoît",1.0,1.0,0.0
2077,https://www.kisskissbankbank.com/en/users/jarring-effects,Jarring Effects,1.0,1.0,0.0
2078,https://www.kisskissbankbank.com/en/users/honorine-poisson,honorine.poisson,5.0,1.0,0.0
2079,https://www.kisskissbankbank.com/en/users/cedb,cedb,1.0,1.0,0.0
2080,https://www.kisskissbankbank.com/en/users/miam-thai-team,Miam Thaï team,0.0,1.0,0.0
2081,https://www.kisskissbankbank.com/en/users/samirabdelkrim,SamirAbdelkrim,0.0,1.0,0.0
2082,https://www.kisskissbankbank.com/en/users/williams-brutus,Williams Brutus,1.0,1.0,0.0
2083,https://www.kisskissbankbank.com/en/users/cine-bocage,Ciné Bocage,1.0,1.0,0.0
2084,https://www.kisskissbankbank.com/en/users/association-louise,association louise,4.0,1.0,0.0
2085,https://www.kisskissbankbank.com/en/users/recits-de-tilonia,Récits de Tilonia,1.0,1.0,0.0
2086,https://www.kisskissbankbank.com/en/users/theo-road,Théo Road,0.0,1.0,0.0
2087,https://www.kisskissbankbank.com/en/users/hello-birds,Hello Birds,6.0,5.0,0.0
2088,https://www.kisskissbankbank.com/en/users/burle-andy,Burle Andy,2.0,2.0,0.0
2089,https://www.kisskissbankbank.com/en/users/cie-francoise-cadol,Cie Françoise Cadol,8.0,3.0,0.0
2090,https://www.kisskissbankbank.com/en/users/aquarium--2,Aquarium,7.0,1.0,0.0
2091,https://www.kisskissbankbank.com/en/users/lilie-printemps--2,Lilie PRINTEMPS,2.0,1.0,0.0
2092,https://www.kisskissbankbank.com/en/users/cfactuel,cFactuel,0.0,1.0,0.0
2093,https://www.kisskissbankbank.com/en/users/theatre-du-frene,Théâtre du Frêne,1.0,1.0,0.0
2094,https://www.kisskissbankbank.com/en/users/la-poudriere,La Poudrière,1.0,1.0,0.0
2095,https://www.kisskissbankbank.com/en/users/agata-krwawnik--2,AGATA KRWAWNIK,3.0,1.0,0.0
2096,https://www.kisskissbankbank.com/en/users/maktoub,Maktoub,0.0,1.0,0.0
2097,https://www.kisskissbankbank.com/en/users/hit-the-road--2,Hit the road,7.0,1.0,0.0
2098,https://www.kisskissbankbank.com/en/users/simon-winse,Simon WINSE,1.0,1.0,0.0
2099,https://www.kisskissbankbank.com/en/users/quentin-dubrulle,Quentin.dubrulle,1.0,1.0,0.0
2100,https://www.kisskissbankbank.com/en/users/has-art,Has'art,1.0,1.0,0.0
2101,https://www.kisskissbankbank.com/en/users/weevup,Weevup,1.0,1.0,0.0
2102,https://www.kisskissbankbank.com/en/users/pauline-co,Pauline&Co,0.0,1.0,0.0
2103,https://www.kisskissbankbank.com/en/users/bg--6,bg,2.0,1.0,0.0
2104,https://www.kisskissbankbank.com/en/users/antoinette--6,Antoinette,5.0,1.0,0.0
2105,https://www.kisskissbankbank.com/en/users/la-vague--2,LA VAGUE,0.0,1.0,0.0
2106,https://www.kisskissbankbank.com/en/users/morgan-kirch,Morgan Kirch,0.0,1.0,0.0
2107,https://www.kisskissbankbank.com/en/users/annepaq,annepaq,1.0,1.0,0.0
2108,https://www.kisskissbankbank.com/en/users/julien-sordetto,Julien Sordetto,1.0,1.0,0.0
2109,https://www.kisskissbankbank.com/en/users/kristen--4,Kristen,1.0,1.0,0.0
2110,https://www.kisskissbankbank.com/en/users/jeanolivet,jeanolivet,6.0,1.0,0.0
2111,https://www.kisskissbankbank.com/en/users/jean-my-truong,Jean My Truong,2.0,1.0,0.0
2112,https://www.kisskissbankbank.com/en/users/le-passage-collectif-lyrique,Le Passage - Collectif Lyrique,0.0,1.0,0.0
2113,https://www.kisskissbankbank.com/en/users/mayor--2,Mayor,1.0,1.0,0.0
2114,https://www.kisskissbankbank.com/en/users/duo-agape,Duo Agapè,1.0,1.0,0.0
2115,https://www.kisskissbankbank.com/en/users/duo_colibri,duo_colibri,2.0,2.0,0.0
2116,https://www.kisskissbankbank.com/en/users/wattever,WattEver,1.0,1.0,0.0
2117,https://www.kisskissbankbank.com/en/users/fabryka,Fabryka,3.0,1.0,0.0
2118,https://www.kisskissbankbank.com/en/users/shoe-up,Shoe Up,0.0,1.0,0.0
2119,https://www.kisskissbankbank.com/en/users/altavillamusic,Altavillamusic,0.0,1.0,0.0
2120,https://www.kisskissbankbank.com/en/users/stephany-ortega,Stephany Ortega,0.0,1.0,0.0
2121,https://www.kisskissbankbank.com/en/users/audrey-janssens,Audrey Janssens,9.0,1.0,0.0
2122,https://www.kisskissbankbank.com/en/users/muziekpublique,muziekpublique,1.0,3.0,1.0
2123,https://www.kisskissbankbank.com/en/users/thierry-detter,Thierry Detter,2.0,1.0,0.0
2124,https://www.kisskissbankbank.com/en/users/les-why,Les Why,0.0,1.0,0.0
2125,https://www.kisskissbankbank.com/en/users/welcometothejungle,WelcometotheJungle,0.0,1.0,0.0
2126,https://www.kisskissbankbank.com/en/users/coussin-germain,Coussin Germain,1.0,1.0,0.0
2127,https://www.kisskissbankbank.com/en/users/red-de-raid,Red de Raid,1.0,1.0,0.0
2128,https://www.kisskissbankbank.com/en/users/3h2m1s,3h2m1s,1.0,1.0,0.0
2129,https://www.kisskissbankbank.com/en/users/les-7-nains-de-melun,Les 7 Nains de Melun,0.0,1.0,0.0
2130,https://www.kisskissbankbank.com/en/users/mangertaste,Mangertaste,0.0,1.0,0.0
2131,https://www.kisskissbankbank.com/en/users/mices,Mices,0.0,1.0,0.0
2132,https://www.kisskissbankbank.com/en/users/asso-lara,Asso LARA,1.0,1.0,0.0
2133,https://www.kisskissbankbank.com/en/users/lesfloreales,lesfloreales,1.0,1.0,0.0
2134,https://www.kisskissbankbank.com/en/users/daniel-soncourt-et-francois-davy,Daniel Soncourt et François Davy,0.0,1.0,0.0
2135,https://www.kisskissbankbank.com/en/users/drummer--2,Drummer,2.0,1.0,0.0
2136,https://www.kisskissbankbank.com/en/users/caregivers,Caregivers,0.0,1.0,0.0
2137,https://www.kisskissbankbank.com/en/users/yo--17,yo ,2.0,1.0,0.0
2138,https://www.kisskissbankbank.com/en/users/europa-a-beautiful-day,"Europa, a beautiful day?",0.0,1.0,0.0
2139,https://www.kisskissbankbank.com/en/users/la-maison-de-couture--2,La Maison de Couture,0.0,1.0,0.0
2140,https://www.kisskissbankbank.com/en/users/compagnie-palimp-zeste,Compagnie Palimp'zeste,0.0,1.0,0.0
2141,https://www.kisskissbankbank.com/en/users/incontri,incontri,0.0,1.0,0.0
2142,https://www.kisskissbankbank.com/en/users/florence-courte-echelle,Florence (Courte Echelle),7.0,1.0,1.0
2143,https://www.kisskissbankbank.com/en/users/hablas-tortuga--2,¿Hablas Tortuga?,2.0,1.0,0.0
2144,https://www.kisskissbankbank.com/en/users/mariethibaut,MarieThibaut,5.0,2.0,0.0
2145,https://www.kisskissbankbank.com/en/users/anne-de-lafforest,Anne de Lafforest,1.0,1.0,0.0
2146,https://www.kisskissbankbank.com/en/users/les-marrons,LES MARRONS,2.0,1.0,3.0
2147,https://www.kisskissbankbank.com/en/users/gate11-co,Gate11.co,0.0,1.0,0.0
2148,https://www.kisskissbankbank.com/en/users/la-bobette,La Bobette,0.0,1.0,0.0
2149,https://www.kisskissbankbank.com/en/users/la-carabela,La Carabela,0.0,1.0,0.0
2150,https://www.kisskissbankbank.com/en/users/labricole--2,Labricole,1.0,2.0,0.0
2151,https://www.kisskissbankbank.com/en/users/amelie-landry,Amélie Landry,0.0,1.0,1.0
2152,https://www.kisskissbankbank.com/en/users/jann-gallois-et-rafael-smadja,Jann Gallois et Rafael Smadja,0.0,1.0,0.0
2153,https://www.kisskissbankbank.com/en/users/michael-brower,Michael.Brower,2.0,1.0,0.0
2154,https://www.kisskissbankbank.com/en/users/conscients,CONSCIENTS,2.0,1.0,1.0
2155,https://www.kisskissbankbank.com/en/users/time-n-joy,Time N' Joy,1.0,1.0,0.0
2156,https://www.kisskissbankbank.com/en/users/bred--2,BRED,2.0,1.0,1.0
2157,https://www.kisskissbankbank.com/en/users/hopaal,Hopaal,0.0,1.0,0.0
2158,https://www.kisskissbankbank.com/en/users/hogshead-733,Hogshead 733,1.0,1.0,0.0
2159,https://www.kisskissbankbank.com/en/users/ferris-brockman--2,Ferris & Brockman,1.0,1.0,0.0
2160,https://www.kisskissbankbank.com/en/users/mali38,mali38,0.0,1.0,0.0
2161,https://www.kisskissbankbank.com/en/users/charlotte-woivre,Charlotte Woivré,2.0,1.0,0.0
2162,https://www.kisskissbankbank.com/en/users/labonnepioche,LaBonnePioche,3.0,1.0,0.0
2163,https://www.kisskissbankbank.com/en/users/toonysgroove,Tony Paeleman,9.0,1.0,0.0
2164,https://www.kisskissbankbank.com/en/users/peter-vandewal,Heuvelsven,0.0,1.0,0.0
2165,https://www.kisskissbankbank.com/en/users/david-huin,David-Huin,0.0,1.0,0.0
2166,https://www.kisskissbankbank.com/en/users/engue-vic-sailing,enguevicsailing,1.0,1.0,0.0
2167,https://www.kisskissbankbank.com/en/users/adelie-martin-wagner,Pisciculture de Fontenelle,1.0,1.0,0.0
2168,https://www.kisskissbankbank.com/en/users/steven-monteau-4313f0b8-843f-4aed-a539-4bbca784d2cb,Le Volcan,1.0,1.0,0.0
2169,https://www.kisskissbankbank.com/en/users/valerie-lucas-399ca103-b417-455e-aa2f-a510af01e378,Valerie-LUCAS,0.0,1.0,0.0
2170,https://www.kisskissbankbank.com/en/users/jean-patrick-capdevielle,Jean-Patrick-Capdevielle,0.0,1.0,0.0
2171,https://www.kisskissbankbank.com/en/users/vincent-bidal,Vincent-Bidal,1.0,1.0,0.0
2172,https://www.kisskissbankbank.com/en/users/cine-sale,Ciné Salé,1.0,2.0,0.0
2173,https://www.kisskissbankbank.com/en/users/aria-lirica,Aria Lirica,1.0,2.0,0.0
2174,https://www.kisskissbankbank.com/en/users/june-caravel,June Caravel,8.0,1.0,0.0
2175,https://www.kisskissbankbank.com/en/users/astrid-guyart,Astrid Guyart,2.0,1.0,7.0
2176,https://www.kisskissbankbank.com/en/users/besac-arthur--2,Besac-Arthur,3.0,1.0,0.0
2177,https://www.kisskissbankbank.com/en/users/joanwok,joanwok,2.0,1.0,0.0
2178,https://www.kisskissbankbank.com/en/users/cie-les-entiches,Cie Les Entichés,1.0,2.0,0.0
2179,https://www.kisskissbankbank.com/en/users/isatformulateam,isatformulateam,0.0,2.0,0.0
2180,https://www.kisskissbankbank.com/en/users/the-artist,The ArtisT,2.0,1.0,0.0
2181,https://www.kisskissbankbank.com/en/users/gustave-cie,GUSTAVE & cie,2.0,2.0,0.0
2182,https://www.kisskissbankbank.com/en/users/ciedeslucioles,Ciedeslucioles,1.0,3.0,0.0
2183,https://www.kisskissbankbank.com/en/users/les-enfants-du-dragon,les enfants du dragon,1.0,3.0,0.0
2184,https://www.kisskissbankbank.com/en/users/mampy--2,MAMPY,0.0,2.0,1.0
2185,https://www.kisskissbankbank.com/en/users/voyageurs,Voyageurs,1.0,1.0,0.0
2186,https://www.kisskissbankbank.com/en/users/waao-centre-d-architecture-et-d-urbanisme,WAAO - Centre d'architecture et d'urbanisme,3.0,3.0,0.0
2187,https://www.kisskissbankbank.com/en/users/orlane-gigi,Orlane-Gigi,3.0,1.0,0.0
2188,https://www.kisskissbankbank.com/en/users/the-wall-factory,The Wâll Factory,3.0,1.0,0.0
2189,https://www.kisskissbankbank.com/en/users/2bras2jambes,2bras2jambes,1.0,1.0,0.0
2190,https://www.kisskissbankbank.com/en/users/cartelculturel,CartelCulturel,6.0,1.0,21.0
2191,https://www.kisskissbankbank.com/en/users/odyssee-ensemble-cie,Odyssée ensemble & cie,0.0,1.0,0.0
2192,https://www.kisskissbankbank.com/en/users/romain--32,romain,10.0,1.0,0.0
2193,https://www.kisskissbankbank.com/en/users/artymetal,ARTYMETAL,2.0,1.0,0.0
2194,https://www.kisskissbankbank.com/en/users/bim--5,BIM!,0.0,1.0,0.0
2195,https://www.kisskissbankbank.com/en/users/babelbouche,babelbouche,0.0,1.0,0.0
2196,https://www.kisskissbankbank.com/en/users/tavernegutenberg,TaverneGutenberg,5.0,1.0,0.0
2197,https://www.kisskissbankbank.com/en/users/compagnie-gambalo,Compagnie Gambalo,0.0,1.0,0.0
2198,https://www.kisskissbankbank.com/en/users/gilles-bonamy-div-art-the-big-funk-company--2,GILLES BONAMY/DIV'ART/THE BIG FUNK COMPANY,1.0,1.0,0.0
2199,https://www.kisskissbankbank.com/en/users/el-camino-de-los-altos,El camino de los Altos,8.0,1.0,1.0
2200,https://www.kisskissbankbank.com/en/users/sophieguillemin,SophieGuillemin,2.0,1.0,0.0
2201,https://www.kisskissbankbank.com/en/users/just-talk,Just Talk,4.0,1.0,0.0
2202,https://www.kisskissbankbank.com/en/users/jessica-nicolas,Jessica & Nicolas,2.0,1.0,0.0
2203,https://www.kisskissbankbank.com/en/users/guil--4,Guil,4.0,1.0,0.0
2204,https://www.kisskissbankbank.com/en/users/ysa-bel,Ysa Bel,2.0,1.0,0.0
2205,https://www.kisskissbankbank.com/en/users/la-compagnie-du-petit-matin,La Compagnie du petit matin,2.0,6.0,0.0
2206,https://www.kisskissbankbank.com/en/users/chakignole,Chakignole,0.0,1.0,0.0
2207,https://www.kisskissbankbank.com/en/users/mitchelee,Mitchélée,1.0,1.0,0.0
2208,https://www.kisskissbankbank.com/en/users/noelle-praticci-roux,Noëlle Praticci-Roux,1.0,1.0,0.0
2209,https://www.kisskissbankbank.com/en/users/a210,A210,0.0,1.0,0.0
2210,https://www.kisskissbankbank.com/en/users/les-allouviers05,Les allouviers05,1.0,1.0,0.0
2211,https://www.kisskissbankbank.com/en/users/laids-cretins-des-alpes,Laids Crétins des Alpes,3.0,1.0,0.0
2212,https://www.kisskissbankbank.com/en/users/cindy-jeannon,Cindy Jeannon,0.0,3.0,2.0
2213,https://www.kisskissbankbank.com/en/users/trio-khaldei,Trio Khaldei,1.0,2.0,0.0
2214,https://www.kisskissbankbank.com/en/users/algo--4,Algo ,2.0,1.0,1.0
2215,https://www.kisskissbankbank.com/en/users/la-nouvelle-seine,La Nouvelle Seine,1.0,1.0,0.0
2216,https://www.kisskissbankbank.com/en/users/francois-vanaret,François VANARET,1.0,2.0,0.0
2217,https://www.kisskissbankbank.com/en/users/french-touche,French Touche,0.0,1.0,0.0
2218,https://www.kisskissbankbank.com/en/users/iaross,iAROSS,3.0,1.0,0.0
2219,https://www.kisskissbankbank.com/en/users/damien-beal,Damien Béal,3.0,1.0,0.0
2220,https://www.kisskissbankbank.com/en/users/festival-futura,Festival Futura,0.0,1.0,0.0
2221,https://www.kisskissbankbank.com/en/users/creons,Créons,2.0,2.0,0.0
